-13355.572,-5522219.762,3180738.416
-13353.965,-5522214.145,3180748.091
-13352.378,-5522208.522,3180757.808
-13350.757,-5522202.882,3180767.537
-13349.095,-5522197.247,3180777.285
-13347.412,-5522191.602,3180787.028
-13345.718,-5522185.947,3180796.784
-13343.998,-5522180.3,3180806.539
-13342.239,-5522174.656,3180816.282
-13340.452,-5522169.001,3180826.02
-13338.645,-5522163.365,3180835.735
-13336.834,-5522157.741,3180845.449
-13335.018,-5522152.127,3180855.147
-13333.207,-5522146.517,3180864.837
-13331.399,-5522140.892,3180874.535
-13329.592,-5522135.262,3180884.233
-13327.803,-5522129.627,3180893.955
-13326.035,-5522123.986,3180903.689
-13324.299,-5522118.342,3180913.447
-13322.576,-5522112.691,3180923.217
-13320.868,-5522107.016,3180932.995
-13319.165,-5522101.341,3180942.792
-13317.455,-5522095.657,3180952.585
-13315.746,-5522089.975,3180962.402
-13314.038,-5522084.271,3180972.23
-13312.32,-5522078.549,3180982.079
-13310.605,-5522072.814,3180991.984
-13308.945,-5522067.037,3181001.927
-13307.272,-5522061.258,3181011.887
-13305.569,-5522055.48,3181021.876
-13303.808,-5522049.679,3181031.872
-13302.021,-5522043.874,3181041.881
-13300.199,-5522038.059,3181051.916
-13298.373,-5522032.224,3181061.974
-13265.48,-5521925.443,3181246.239
-13259.977,-5521907.559,3181277.093
-13258.139,-5521901.608,3181287.357
-13254.482,-5521889.715,3181307.864
-13252.662,-5521883.776,3181318.112
-13250.855,-5521877.821,3181328.383
-13249.043,-5521871.852,3181338.703
-13247.234,-5521865.853,3181349.05
-13245.424,-5521859.849,3181359.447
-13243.618,-5521853.818,3181369.865
-13241.811,-5521847.761,3181380.303
-13240.004,-5521841.69,3181390.758
-13238.189,-5521835.6,3181401.235
-13232.684,-5521817.293,3181432.813
-13230.786,-5521811.187,3181443.353
-13228.852,-5521805.085,3181453.905
-13226.908,-5521798.97,3181464.458
-13224.952,-5521792.866,3181474.997
-13223.004,-5521786.795,3181485.474
-13221.079,-5521780.777,3181495.852
-13219.184,-5521774.806,3181506.134
-13217.301,-5521768.879,3181516.361
-13215.435,-5521762.961,3181526.563
-13213.58,-5521757.045,3181536.748
-13209.953,-5521745.243,3181557.119
-13208.184,-5521739.351,3181567.294
-13206.423,-5521733.462,3181577.454
-13204.667,-5521727.592,3181587.607
-13202.901,-5521721.715,3181597.736
-13201.1,-5521715.847,3181607.853
-13199.284,-5521710.003,3181617.949
-13197.469,-5521704.154,3181628.033
-13195.659,-5521698.304,3181638.114
-13193.844,-5521692.454,3181648.21
-13192.033,-5521686.604,3181658.319
-13190.232,-5521680.724,3181668.432
-13188.444,-5521674.863,3181678.547
-13186.663,-5521669.017,3181688.65
-13184.895,-5521663.161,3181698.745
-13183.13,-5521657.333,3181708.834
-13181.396,-5521651.541,3181718.827
-13179.672,-5521645.783,3181728.748
-13177.947,-5521640.034,3181738.653
-13176.215,-5521634.294,3181748.558
-13174.487,-5521628.541,3181758.474
-13172.757,-5521622.78,3181768.416
-13171.013,-5521617.002,3181778.384
-13169.254,-5521611.215,3181788.375
-13167.485,-5521605.418,3181798.385
-13165.723,-5521599.602,3181808.405
-13163.94,-5521593.788,3181818.431
-13162.165,-5521587.965,3181828.463
-13160.382,-5521582.149,3181838.515
-13158.6,-5521576.332,3181848.545
-13156.812,-5521570.518,3181858.576
-13155.04,-5521564.707,3181868.602
-13153.284,-5521558.897,3181878.63
-13151.545,-5521553.085,3181888.642
-13149.813,-5521547.291,3181898.657
-13148.086,-5521541.493,3181908.657
-13146.369,-5521535.7,3181918.646
-13144.645,-5521529.918,3181928.638
-13142.922,-5521524.125,3181938.625
-13141.189,-5521518.346,3181948.593
-13139.421,-5521512.587,3181958.548
-13137.626,-5521506.809,3181968.489
-13135.84,-5521501.045,3181978.43
-13134.076,-5521495.264,3181988.365
-13132.31,-5521489.512,3181998.309
-13130.558,-5521483.748,3182008.265
-13128.81,-5521477.98,3182018.206
-13127.064,-5521472.207,3182028.163
-13125.314,-5521466.443,3182038.122
-13123.555,-5521460.67,3182048.072
-13121.773,-5521454.906,3182058.036
-13119.979,-5521449.129,3182067.987
-13118.168,-5521443.362,3182077.942
-13116.366,-5521437.592,3182087.891
-13114.555,-5521431.83,3182097.834
-13112.758,-5521426.054,3182107.759
-13110.969,-5521420.304,3182117.717
-13109.172,-5521414.53,3182127.666
-13107.371,-5521408.741,3182137.624
-13105.566,-5521402.962,3182147.602
-13103.753,-5521397.17,3182157.596
-13101.947,-5521391.349,3182167.591
-13100.135,-5521385.547,3182177.604
-13098.335,-5521379.756,3182187.624
-13096.549,-5521373.949,3182197.628
-13094.77,-5521368.14,3182207.629
-13093.005,-5521362.336,3182217.638
-13091.241,-5521356.53,3182227.641
-13089.486,-5521350.752,3182237.638
-13087.733,-5521344.955,3182247.638
-13085.972,-5521339.167,3182257.64
-13084.222,-5521333.367,3182267.645
-13082.464,-5521327.559,3182277.65
-13080.7,-5521321.76,3182287.662
-13078.943,-5521315.959,3182297.65
-13077.184,-5521310.172,3182307.631
-13075.43,-5521304.399,3182317.59
-13073.66,-5521298.633,3182327.528
-13071.903,-5521292.858,3182337.486
-13070.151,-5521287.077,3182347.444
-13068.411,-5521281.292,3182357.422
-13066.672,-5521275.497,3182367.423
-13064.954,-5521269.69,3182377.437
-13063.223,-5521263.882,3182387.458
-13061.471,-5521258.068,3182397.479
-13059.693,-5521252.265,3182407.504
-13057.911,-5521246.454,3182417.524
-13056.134,-5521240.642,3182427.53
-13054.365,-5521234.843,3182437.537
-13052.594,-5521229.039,3182447.543
-13050.824,-5521223.238,3182457.518
-13049.039,-5521217.478,3182467.47
-13047.256,-5521211.731,3182477.396
-13045.487,-5521205.988,3182487.294
-13043.719,-5521200.269,3182497.165
-13041.948,-5521194.56,3182507.01
-13040.19,-5521188.858,3182516.849
-13038.426,-5521183.142,3182526.712
-13036.667,-5521177.389,3182536.608
-13034.908,-5521171.648,3182546.487
-13033.163,-5521165.957,3182556.291
-13031.42,-5521160.328,3182565.999
-13029.695,-5521154.723,3182575.649
-13027.957,-5521149.133,3182585.314
-13026.223,-5521143.516,3182595.014
-13024.484,-5521137.879,3182604.745
-13022.741,-5521132.231,3182614.503
-13021.006,-5521126.574,3182624.289
-13019.272,-5521120.888,3182634.072
-13017.542,-5521115.203,3182643.857
-13015.81,-5521109.532,3182653.657
-13014.093,-5521103.853,3182663.428
-13012.364,-5521098.181,3182673.194
-13010.639,-5521092.524,3182682.945
-13008.916,-5521086.877,3182692.696
-13007.198,-5521081.245,3182702.463
-13005.482,-5521075.615,3182712.256
-13003.746,-5521069.948,3182722.128
-13002.009,-5521064.233,3182732.098
-13000.266,-5521058.531,3182742.129
-12827.211,-5520495.252,3183713.107
-12825.361,-5520489.097,3183723.531
-12823.519,-5520482.956,3183733.972
-12821.691,-5520476.818,3183744.433
-12819.881,-5520470.7,3183754.911
-12818.083,-5520464.599,3183765.388
-12816.299,-5520458.515,3183775.876
-12814.521,-5520452.439,3183786.347
-12812.741,-5520446.373,3183796.794
-12810.953,-5520440.342,3183807.19
-12809.147,-5520434.367,3183817.476
-12807.316,-5520428.419,3183827.733
-12805.484,-5520422.476,3183837.99
-12803.65,-5520416.539,3183848.237
-12801.819,-5520410.604,3183858.466
-12799.986,-5520404.665,3183868.69
-12798.17,-5520398.721,3183878.905
-12796.381,-5520392.796,3183889.122
-12794.617,-5520386.877,3183899.335
-12792.838,-5520380.97,3183909.516
-12791.036,-5520375.074,3183919.673
-12789.22,-5520369.212,3183929.789
-12787.411,-5520363.363,3183939.873
-12785.618,-5520357.514,3183949.96
-12783.832,-5520351.644,3183960.072
-12782.045,-5520345.743,3183970.185
-12780.256,-5520339.858,3183980.335
-12778.461,-5520333.975,3183990.482
-12776.661,-5520328.085,3184000.616
-12774.849,-5520322.211,3184010.743
-12771.327,-5520310.416,3184031.106
-12769.55,-5520304.474,3184041.357
-12767.748,-5520298.509,3184051.609
-12765.926,-5520292.572,3184061.866
-12764.131,-5520286.6,3184072.152
-12762.375,-5520280.608,3184082.499
-12760.619,-5520274.584,3184092.863
-12758.842,-5520268.554,3184103.238
-12757.025,-5520262.544,3184113.606
-12755.172,-5520256.572,3184123.91
-12753.31,-5520250.64,3184134.108
-12751.447,-5520244.752,3184144.266
-12749.586,-5520238.888,3184154.38
-12747.741,-5520233.038,3184164.454
-12745.914,-5520227.215,3184174.504
-12744.098,-5520221.393,3184184.533
-12742.296,-5520215.584,3184194.535
-12740.494,-5520209.796,3184204.521
-12738.697,-5520204.006,3184214.496
-12736.901,-5520198.229,3184224.464
-12735.102,-5520192.437,3184234.439
-12733.299,-5520186.642,3184244.426
-12731.515,-5520180.853,3184254.402
-12729.751,-5520175.066,3184264.373
-12728.006,-5520169.267,3184274.36
-12726.273,-5520163.449,3184284.384
-12724.561,-5520157.613,3184294.432
-12722.783,-5520151.772,3184304.499
-12720.935,-5520145.915,3184314.58
-12719.05,-5520140.069,3184324.659
-12717.172,-5520134.21,3184334.741
-12715.294,-5520128.371,3184344.821
-12713.435,-5520122.523,3184354.887
-12711.595,-5520116.683,3184364.941
-12704.984,-5520095.361,3184401.639
-12698.378,-5520074.209,3184438.083
-12696.637,-5520068.575,3184447.809
-12694.944,-5520062.983,3184457.437
-12691.691,-5520051.907,3184476.503
-12690.073,-5520046.339,3184486.098
-12686.841,-5520035.169,3184505.361
-12685.178,-5520029.613,3184514.946
-12683.495,-5520024.107,3184524.439
-12681.805,-5520018.63,3184533.87
-12680.114,-5520013.171,3184543.291
-12678.459,-5520007.723,3184552.689
-12676.829,-5520002.276,3184562.066
-12675.195,-5519996.83,3184571.454
-12673.544,-5519991.365,3184580.854
-12671.843,-5519985.913,3184590.265
-12670.11,-5519980.452,3184599.682
-12668.377,-5519974.997,3184609.102
-12666.683,-5519969.51,3184618.524
-12665.023,-5519964.005,3184627.987
-12663.354,-5519958.499,3184637.508
-12661.655,-5519952.966,3184647.036
-12659.94,-5519947.446,3184656.588
-12658.216,-5519941.9,3184666.141
-12656.48,-5519936.332,3184675.682
-12654.748,-5519930.77,3184685.277
-12653.032,-5519925.193,3184694.903
-12651.343,-5519919.568,3184704.571
-12649.667,-5519913.923,3184714.297
-12647.999,-5519908.274,3184724.056
-12646.304,-5519902.581,3184733.897
-12644.583,-5519896.828,3184743.802
-12642.86,-5519891.047,3184753.739
-12641.11,-5519885.262,3184763.72
-12639.351,-5519879.46,3184773.721
-12637.581,-5519873.642,3184783.753
-12635.803,-5519867.817,3184793.803
-12634.028,-5519861.974,3184803.862
-12632.247,-5519856.124,3184813.951
-12630.462,-5519850.253,3184824.063
-12628.67,-5519844.37,3184834.2
-12626.891,-5519838.477,3184844.361
-12625.054,-5519832.572,3184854.521
-12623.205,-5519826.653,3184864.719
-12621.364,-5519820.729,3184874.941
-12619.562,-5519814.773,3184885.192
-12617.763,-5519808.801,3184895.482
-12615.974,-5519802.833,3184905.792
-12614.142,-5519796.862,3184916.092
-12612.289,-5519790.896,3184926.361
-12610.415,-5519784.931,3184936.603
-12608.561,-5519778.995,3184946.842
-12606.732,-5519773.056,3184957.052
-12604.935,-5519767.165,3184967.201
-12603.159,-5519761.319,3184977.25
-12601.358,-5519755.507,3184987.309
-12599.555,-5519749.635,3184997.383
-12597.752,-5519743.769,3185007.478
-12595.95,-5519737.891,3185017.606
-12594.148,-5519731.998,3185027.751
-12592.335,-5519726.089,3185037.936
-12590.517,-5519720.149,3185048.159
-12588.687,-5519714.212,3185058.389
-12586.834,-5519708.283,3185068.602
-12584.962,-5519702.367,3185078.809
-12583.09,-5519696.426,3185089.056
-12581.233,-5519690.451,3185099.342
-12579.397,-5519684.464,3185109.635
-12577.585,-5519678.482,3185119.945
-12575.768,-5519672.528,3185130.207
-12573.98,-5519666.616,3185140.372
-12572.204,-5519660.738,3185150.485
-12570.407,-5519654.888,3185160.563
-12568.61,-5519649.053,3185170.62
-12566.829,-5519643.215,3185180.68
-12565.078,-5519637.383,3185190.726
-12563.334,-5519631.56,3185200.75
-12561.594,-5519625.756,3185210.763
-12559.863,-5519619.96,3185220.758
-12558.145,-5519614.16,3185230.727
-12556.444,-5519608.373,3185240.678
-12554.711,-5519602.624,3185250.62
-12552.957,-5519596.871,3185260.527
-12551.189,-5519591.127,3185270.413
-12549.425,-5519585.397,3185280.291
-12547.671,-5519579.663,3185290.18
-12545.952,-5519573.916,3185300.084
-12544.233,-5519568.158,3185309.986
-12542.461,-5519562.396,3185319.913
-12540.661,-5519556.624,3185329.833
-12538.841,-5519550.861,3185339.763
-12537.004,-5519545.088,3185349.694
-12535.176,-5519539.32,3185359.626
-12533.398,-5519533.561,3185369.554
-12531.64,-5519527.81,3185379.475
-12529.907,-5519522.047,3185389.374
-12528.211,-5519516.306,3185399.264
-12526.531,-5519510.567,3185409.144
-12524.821,-5519504.835,3185419.015
-12523.101,-5519499.119,3185428.849
-12521.354,-5519493.447,3185438.621
-12519.609,-5519487.792,3185448.363
-12517.875,-5519482.132,3185458.086
-12516.138,-5519476.474,3185467.84
-12514.386,-5519470.807,3185477.599
-12512.616,-5519465.149,3185487.339
-12510.851,-5519459.508,3185497.06
-12509.101,-5519453.91,3185506.694
-12507.355,-5519448.361,3185516.234
-12505.624,-5519442.875,3185525.67
-12503.937,-5519437.447,3185535.022
-12502.337,-5519432.068,3185544.291
-12500.767,-5519426.696,3185553.54
-12499.195,-5519421.3,3185562.817
-12497.598,-5519415.893,3185572.143
-12495.978,-5519410.48,3185581.483
-12494.353,-5519405.062,3185590.808
-12492.748,-5519399.687,3185600.057
-12491.171,-5519394.364,3185609.225
-12489.598,-5519389.099,3185618.287
-12488.004,-5519383.852,3185627.317
-12486.387,-5519378.622,3185636.311
